Country/Region,Lat,Long,Status,Date,Confirmed,Deaths,Recovered
Bolivia,-16.2902,-63.5887,confirmed,6/28/20,31524,1014,8517
Bosnia and Herzegovina,43.9159,17.6791,confirmed,6/28/20,3935,178,2338
Botswana,-22.3285,24.6849,confirmed,6/28/20,92,1,25
Brazil,-14.235,-51.9253,confirmed,6/28/20,1344143,57622,746018
Brunei,4.5353,114.7277,confirmed,6/28/20,141,3,138
Bulgaria,42.7339,25.4858,confirmed,6/28/20,4691,219,2508
Burkina Faso,12.2383,-1.5616,confirmed,6/28/20,959,53,830
Burma,21.9162,95.956,confirmed,6/28/20,299,6,218
Burundi,-3.3731,29.9189,confirmed,6/28/20,170,1,115
Cabo Verde,16.5388,-23.0418,confirmed,6/28/20,1155,12,570
Cambodia,11.55,104.9167,confirmed,6/28/20,141,0,130
Cameroon,3.8480000000000003,11.5021,confirmed,6/28/20,12592,313,10100
Canada,638.5557999999999,-1119.4903,confirmed,6/28/20,105193,8582,67689
Central African Republic,6.6111,20.9394,confirmed,6/28/20,3429,45,699
Chad,15.4542,18.7322,confirmed,6/28/20,866,74,780
Chile,-35.6751,-71.543,confirmed,6/28/20,271982,5509,232210
China,1085.2923,3688.937700000001,confirmed,6/28/20,84757,4641,79609
Colombia,4.5709,-74.2973,confirmed,6/28/20,91769,3178,38345
Comoros,-11.6455,43.3333,confirmed,6/28/20,272,7,161
Congo (Brazzaville),-0.228,15.8277,confirmed,6/28/20,1087,37,456
Congo (Kinshasa),-4.0383,21.7587,confirmed,6/28/20,6827,157,985
Costa Rica,9.7489,-83.7534,confirmed,6/28/20,3130,15,1366
Cote d'Ivoire,7.54,-5.5471,confirmed,6/28/20,9101,66,3808
Croatia,45.1,15.2,confirmed,6/28/20,2691,107,2152
Cuba,21.521757,-77.78116700000002,confirmed,6/28/20,2332,86,2201
Cyprus,35.1264,33.4299,confirmed,6/28/20,994,19,833
Czechia,49.8175,15.472999999999999,confirmed,6/28/20,11603,348,7705
Denmark,189.8634,-40.014300000000006,confirmed,6/28/20,12875,604,11708
Diamond Princess,0.0,0.0,confirmed,6/28/20,712,13,651
Djibouti,11.8251,42.5903,confirmed,6/28/20,4643,52,4348
Dominica,15.415,-61.371,confirmed,6/28/20,18,0,18
Dominican Republic,18.7357,-70.1627,confirmed,6/28/20,31373,726,17142
Ecuador,-1.8312,-78.1834,confirmed,6/28/20,55255,4429,27058
Egypt,26.820553000000004,30.802497999999996,confirmed,6/28/20,65188,2789,17539
El Salvador,13.7942,-88.8965,confirmed,6/28/20,5934,152,3557
Equatorial Guinea,1.6508,10.2679,confirmed,6/28/20,2001,32,515
Eritrea,15.1794,39.7823,confirmed,6/28/20,191,0,53
Estonia,58.5953,25.0136,confirmed,6/28/20,1987,69,1818
Eswatini,-26.5225,31.4659,confirmed,6/28/20,781,11,372
Ethiopia,9.145,40.4897,confirmed,6/28/20,5689,98,2132
Fiji,-17.7134,178.065,confirmed,6/28/20,18,0,18
Finland,61.92411,25.748151,confirmed,6/28/20,7198,328,6600
France,91.39739499999999,60.04088600000003,confirmed,6/28/20,199476,29781,75774
Gabon,-0.8037,11.6094,confirmed,6/28/20,5209,40,2327
Gambia,13.4432,-15.3101,confirmed,6/28/20,45,2,26
Georgia,42.3154,43.3569,confirmed,6/28/20,924,15,785
Germany,51.165690999999995,10.451526,confirmed,6/28/20,194693,8968,177657
Ghana,7.9465,-1.0232,confirmed,6/28/20,16742,112,12720
Greece,39.0742,21.8243,confirmed,6/28/20,3376,191,1374
Grenada,12.1165,-61.678999999999995,confirmed,6/28/20,23,0,23
Guatemala,15.7835,-90.2308,confirmed,6/28/20,16930,727,3152
Guinea,9.9456,-9.6966,confirmed,6/28/20,5342,31,4282
Guinea-Bissau,11.8037,-15.1804,confirmed,6/28/20,1614,22,317
Guyana,4.860416000000002,-58.93018000000001,confirmed,6/28/20,230,12,109
Haiti,18.9712,-72.2852,confirmed,6/28/20,5777,100,706
Holy See,41.9029,12.4534,confirmed,6/28/20,12,0,12
Honduras,15.2,-86.2419,confirmed,6/28/20,18082,479,1875
Hungary,47.1625,19.5033,confirmed,6/28/20,4142,581,2685
Iceland,64.9631,-19.0208,confirmed,6/28/20,1821,10,1797
India,20.593684,78.96288,confirmed,6/28/20,548318,16475,321723
Indonesia,-0.7893,113.9213,confirmed,6/28/20,54010,2754,22936
Iran,32.427908,53.68804599999999,confirmed,6/28/20,222669,10508,183310
Iraq,33.223191,43.679291,confirmed,6/28/20,45402,1756,21122
Ireland,53.1424,-7.6921,confirmed,6/28/20,25439,1735,23364
Israel,31.046051000000002,34.851612,confirmed,6/28/20,23755,318,17074
Italy,41.87194,12.56738,confirmed,6/28/20,240310,34738,188891
Jamaica,18.1096,-77.2975,confirmed,6/28/20,696,10,552
Japan,36.204824,138.252924,confirmed,6/28/20,18366,972,16327
Jordan,31.24,36.51,confirmed,6/28/20,1121,9,860
Kazakhstan,48.0196,66.9237,confirmed,6/28/20,21327,178,12933
Kenya,-0.0236,37.9062,confirmed,6/28/20,6070,143,1971
"Korea, South",35.90775700000001,127.766922,confirmed,6/28/20,12757,282,11429
Kosovo,42.602636,20.902977,confirmed,6/28/20,2590,48,1394
Kuwait,29.311659999999996,47.481766,confirmed,6/28/20,44942,348,35494
Kyrgyzstan,41.20438,74.766098,confirmed,6/28/20,5017,50,2294
Laos,19.856270000000002,102.495496,confirmed,6/28/20,19,0,19
Latvia,56.8796,24.6032,confirmed,6/28/20,1116,30,932
Lebanon,33.8547,35.8623,confirmed,6/28/20,1740,34,1153
Lesotho,-29.61,28.2336,confirmed,6/28/20,27,0,4
Liberia,6.4280550000000005,-9.429499,confirmed,6/28/20,768,34,298
Libya,26.3351,17.228331,confirmed,6/28/20,762,21,196
Liechtenstein,47.14,9.55,confirmed,6/28/20,82,1,81
Lithuania,55.1694,23.8813,confirmed,6/28/20,1815,78,1503
Luxembourg,49.8153,6.1296,confirmed,6/28/20,4242,110,3978
MS Zaandam,0.0,0.0,confirmed,6/28/20,9,2,0
Madagascar,-18.766947000000002,46.869107,confirmed,6/28/20,2078,18,944
Malawi,-13.2543,34.3015,confirmed,6/28/20,1146,13,260
Malaysia,4.210483999999999,101.97576600000001,confirmed,6/28/20,8634,121,8318
Maldives,3.2028,73.2207,confirmed,6/28/20,2324,8,1911
Mali,17.570692,-3.996166000000001,confirmed,6/28/20,2147,114,1432
Malta,35.9375,14.3754,confirmed,6/28/20,670,9,636
Mauritania,21.0079,-10.9408,confirmed,6/28/20,4149,126,1419
Mauritius,-20.348404000000002,57.552152,confirmed,6/28/20,341,10,326
Mexico,23.6345,-102.5528,confirmed,6/28/20,216852,26648,164646
Moldova,47.4116,28.3699,confirmed,6/28/20,16250,530,9081
Monaco,43.7333,7.4167,confirmed,6/28/20,103,4,95
Mongolia,46.8625,103.8467,confirmed,6/28/20,220,0,175
Montenegro,42.708678000000006,19.37439,confirmed,6/28/20,481,11,315
Morocco,31.7917,-7.0926,confirmed,6/28/20,12052,221,8740
Mozambique,-18.665695,35.529562,confirmed,6/28/20,859,5,228
Namibia,-22.9576,18.4904,confirmed,6/28/20,183,0,24
Nepal,28.1667,84.25,confirmed,6/28/20,12772,28,3013
Netherlands,107.0442,-264.9603,confirmed,6/28/20,50355,6124,186
New Zealand,-40.9006,174.886,confirmed,6/28/20,1528,22,1484
Nicaragua,12.865416,-85.207229,confirmed,6/28/20,2170,74,1238
Niger,17.607789,8.081666,confirmed,6/28/20,1074,67,939
Nigeria,9.082,8.6753,confirmed,6/28/20,24567,565,9007
North Macedonia,41.6086,21.7453,confirmed,6/28/20,6080,286,2315
Norway,60.472,8.4689,confirmed,6/28/20,8855,249,8138
Oman,21.512583,55.92325500000001,confirmed,6/28/20,38150,163,21200
Pakistan,30.3753,69.3451,confirmed,6/28/20,206512,4167,95407
Panama,8.538,-80.7821,confirmed,6/28/20,31686,604,15470
Papua New Guinea,-6.314993,143.95555,confirmed,6/28/20,11,0,8
Paraguay,-23.4425,-58.4438,confirmed,6/28/20,2127,15,1065
Peru,-9.19,-75.0152,confirmed,6/28/20,279419,9317,167998
Philippines,12.879721,121.77401699999999,confirmed,6/28/20,35455,1244,9686
Poland,51.9194,19.1451,confirmed,6/28/20,33907,1438,20548
Portugal,39.3999,-8.2245,confirmed,6/28/20,41646,1564,27066
Qatar,25.3548,51.1839,confirmed,6/28/20,94413,110,78702
Romania,45.9432,24.9668,confirmed,6/28/20,26313,1612,18814
Russia,61.52401,105.31875600000001,confirmed,6/28/20,633563,9060,398436
Rwanda,-1.9403,29.8739,confirmed,6/28/20,900,2,443
Saint Kitts and Nevis,17.357822,-62.782998,confirmed,6/28/20,15,0,15
Saint Lucia,13.9094,-60.9789,confirmed,6/28/20,19,0,19
Saint Vincent and the Grenadines,12.9843,-61.2872,confirmed,6/28/20,29,0,29
San Marino,43.9424,12.4578,confirmed,6/28/20,698,42,656
Sao Tome and Principe,0.1864,6.6131,confirmed,6/28/20,713,13,219
Saudi Arabia,23.885942,45.079162,confirmed,6/28/20,182493,1551,124755
Senegal,14.4974,-14.4524,confirmed,6/28/20,6586,105,4291
Serbia,44.0165,21.0059,confirmed,6/28/20,14046,270,12464
Seychelles,-4.6796,55.492,confirmed,6/28/20,70,0,11
Sierra Leone,8.460555000000001,-11.779889,confirmed,6/28/20,1427,60,943
Singapore,1.2833,103.8333,confirmed,6/28/20,43459,26,37508
Slovakia,48.669,19.699,confirmed,6/28/20,1664,28,1461
Slovenia,46.1512,14.9955,confirmed,6/28/20,1581,111,1384
Somalia,5.152149,46.199616,confirmed,6/28/20,2894,90,887
South Africa,-30.5595,22.9375,confirmed,6/28/20,138134,2456,68925
South Sudan,6.8770000000000024,31.307,confirmed,6/28/20,1989,36,246
Spain,40.463667,-3.7492199999999998,confirmed,6/28/20,248770,28343,150376
Sri Lanka,7.873054,80.77179699999998,confirmed,6/28/20,2037,11,1661
Sudan,12.8628,30.2176,confirmed,6/28/20,9257,572,4014
Suriname,3.9193,-56.0278,confirmed,6/28/20,490,11,199
Sweden,60.128161,18.643501,confirmed,6/28/20,65137,5280,0
Switzerland,46.8182,8.2275,confirmed,6/28/20,31617,1962,29100
Syria,34.802075,38.99681500000001,confirmed,6/28/20,256,9,102
Taiwan*,23.7,121.0,confirmed,6/28/20,447,7,435
Tajikistan,38.861,71.2761,confirmed,6/28/20,5849,52,4448
Tanzania,-6.369028,34.888822,confirmed,6/28/20,509,21,183
Thailand,15.870032,100.992541,confirmed,6/28/20,3162,58,3053
Timor-Leste,-8.874217,125.727539,confirmed,6/28/20,24,0,24
Togo,8.6195,0.8248,confirmed,6/28/20,642,14,401
Trinidad and Tobago,10.6918,-61.2225,confirmed,6/28/20,126,8,109
Tunisia,33.886917,9.537499,confirmed,6/28/20,1169,50,1029
Turkey,38.9637,35.2433,confirmed,6/28/20,197239,5097,170595
US,40.0,-100.0,confirmed,6/28/20,2549864,126586,685164
Uganda,1.373333,32.290275,confirmed,6/28/20,859,0,794
Ukraine,48.3794,31.1656,confirmed,6/28/20,43856,1142,19585
United Arab Emirates,23.424076,53.847818000000004,confirmed,6/28/20,47797,313,36411
United Kingdom,270.02989800000006,-482.92466599999995,confirmed,6/28/20,284192,40404,1364
Uruguay,-32.5228,-55.7658,confirmed,6/28/20,929,27,818
Uzbekistan,41.377491,64.585262,confirmed,6/28/20,7948,22,5329
Venezuela,6.4238,-66.5897,confirmed,6/28/20,5297,44,1649
Vietnam,14.058323999999999,108.277199,confirmed,6/28/20,355,0,330
West Bank and Gaza,31.9522,35.2332,confirmed,6/28/20,1990,4,447
Western Sahara,24.2155,-12.8858,confirmed,6/28/20,10,1,8
Yemen,15.552726999999999,48.516388,confirmed,6/28/20,1118,302,430
Zambia,-13.133897,27.849332,confirmed,6/28/20,1557,22,1311
Zimbabwe,-19.015438,29.154857,confirmed,6/28/20,567,6,142
Afghanistan,33.93911,67.709953,confirmed,6/29/20,31238,733,13934
Albania,41.1533,20.1683,confirmed,6/29/20,2466,58,1438
Algeria,28.0339,1.6596,confirmed,6/29/20,13571,905,9674
Andorra,42.5063,1.5218,confirmed,6/29/20,855,52,799
Angola,-11.2027,17.8739,confirmed,6/29/20,276,11,93
Antigua and Barbuda,17.0608,-61.7964,confirmed,6/29/20,69,3,22
Argentina,-38.4161,-63.6167,confirmed,6/29/20,62268,1280,21138
Armenia,40.0691,45.0382,confirmed,6/29/20,25127,433,13297
Australia,-256.85020000000003,1130.8438999999998,confirmed,6/29/20,7834,104,7037
Austria,47.5162,14.5501,confirmed,6/29/20,17723,703,16420
Azerbaijan,40.1431,47.5769,confirmed,6/29/20,16968,206,9369
Bahamas,25.025885,-78.035889,confirmed,6/29/20,104,11,87
Bahrain,26.0275,50.55,confirmed,6/29/20,26239,84,20928
Bangladesh,23.685,90.3563,confirmed,6/29/20,141801,1783,57780
Barbados,13.1939,-59.5432,confirmed,6/29/20,97,7,90
Belarus,53.7098,27.9534,confirmed,6/29/20,61790,387,45213
Belgium,50.8333,4.469936,confirmed,6/29/20,61361,9732,16941
Belize,17.1899,-88.4976,confirmed,6/29/20,24,2,18
Benin,9.3077,2.3158,confirmed,6/29/20,1187,19,323
Bhutan,27.5142,90.4336,confirmed,6/29/20,77,0,44
Bolivia,-16.2902,-63.5887,confirmed,6/29/20,32125,1071,8928
Bosnia and Herzegovina,43.9159,17.6791,confirmed,6/29/20,4325,184,2366
Botswana,-22.3285,24.6849,confirmed,6/29/20,175,1,25
Brazil,-14.235,-51.9253,confirmed,6/29/20,1368195,58314,757811
Brunei,4.5353,114.7277,confirmed,6/29/20,141,3,138
Bulgaria,42.7339,25.4858,confirmed,6/29/20,4831,223,2582
Burkina Faso,12.2383,-1.5616,confirmed,6/29/20,959,53,830
Burma,21.9162,95.956,confirmed,6/29/20,299,6,221
Burundi,-3.3731,29.9189,confirmed,6/29/20,170,1,115
Cabo Verde,16.5388,-23.0418,confirmed,6/29/20,1165,12,608
Cambodia,11.55,104.9167,confirmed,6/29/20,141,0,130
Cameroon,3.8480000000000003,11.5021,confirmed,6/29/20,12592,313,10100
Canada,638.5557999999999,-1119.4903,confirmed,6/29/20,105830,8628,68698
Central African Republic,6.6111,20.9394,confirmed,6/29/20,3613,47,773
Chad,15.4542,18.7322,confirmed,6/29/20,866,74,781
Chile,-35.6751,-71.543,confirmed,6/29/20,275999,5575,236154
China,1085.2923,3688.937700000001,confirmed,6/29/20,84780,4641,79619
Colombia,4.5709,-74.2973,confirmed,6/29/20,95043,3274,38345
Comoros,-11.6455,43.3333,confirmed,6/29/20,272,7,161
Congo (Brazzaville),-0.228,15.8277,confirmed,6/29/20,1087,37,456
Congo (Kinshasa),-4.0383,21.7587,confirmed,6/29/20,6939,167,1050
Costa Rica,9.7489,-83.7534,confirmed,6/29/20,3269,15,1394
Cote d'Ivoire,7.54,-5.5471,confirmed,6/29/20,9214,66,3996
Croatia,45.1,15.2,confirmed,6/29/20,2725,107,2155
Cuba,21.521757,-77.78116700000002,confirmed,6/29/20,2340,86,2211
Cyprus,35.1264,33.4299,confirmed,6/29/20,996,19,833
Czechia,49.8175,15.472999999999999,confirmed,6/29/20,11805,348,7746
Denmark,189.8634,-40.014300000000006,confirmed,6/29/20,12951,605,11812
Diamond Princess,0.0,0.0,confirmed,6/29/20,712,13,651
Djibouti,11.8251,42.5903,confirmed,6/29/20,4656,53,4433
Dominica,15.415,-61.371,confirmed,6/29/20,18,0,18
Dominican Republic,18.7357,-70.1627,confirmed,6/29/20,31816,733,17280
Ecuador,-1.8312,-78.1834,confirmed,6/29/20,55665,4502,27430
Egypt,26.820553000000004,30.802497999999996,confirmed,6/29/20,66754,2872,17951
El Salvador,13.7942,-88.8965,confirmed,6/29/20,6173,164,3648
Equatorial Guinea,1.6508,10.2679,confirmed,6/29/20,2001,32,515
Eritrea,15.1794,39.7823,confirmed,6/29/20,191,0,53
Estonia,58.5953,25.0136,confirmed,6/29/20,1987,69,1818
Eswatini,-26.5225,31.4659,confirmed,6/29/20,795,11,380
Ethiopia,9.145,40.4897,confirmed,6/29/20,5846,103,2430
Fiji,-17.7134,178.065,confirmed,6/29/20,18,0,18
Finland,61.92411,25.748151,confirmed,6/29/20,7209,328,6600
France,91.39739499999999,60.04088600000003,confirmed,6/29/20,201522,29816,76124
Gabon,-0.8037,11.6094,confirmed,6/29/20,5394,42,2420
Gambia,13.4432,-15.3101,confirmed,6/29/20,47,2,26
Georgia,42.3154,43.3569,confirmed,6/29/20,926,15,791
Germany,51.165690999999995,10.451526,confirmed,6/29/20,195042,8976,177770
Ghana,7.9465,-1.0232,confirmed,6/29/20,17351,112,12994
Greece,39.0742,21.8243,confirmed,6/29/20,3390,191,1374
Grenada,12.1165,-61.678999999999995,confirmed,6/29/20,23,0,23
Guatemala,15.7835,-90.2308,confirmed,6/29/20,17409,746,3170
Guinea,9.9456,-9.6966,confirmed,6/29/20,5351,31,4296
Guinea-Bissau,11.8037,-15.1804,confirmed,6/29/20,1654,24,317
Guyana,4.860416000000002,-58.93018000000001,confirmed,6/29/20,235,12,114
Haiti,18.9712,-72.2852,confirmed,6/29/20,5933,105,839
Holy See,41.9029,12.4534,confirmed,6/29/20,12,0,12
Honduras,15.2,-86.2419,confirmed,6/29/20,18818,485,1961
Hungary,47.1625,19.5033,confirmed,6/29/20,4145,585,2685
Iceland,64.9631,-19.0208,confirmed,6/29/20,1822,10,1798
India,20.593684,78.96288,confirmed,6/29/20,566840,16893,334822
Indonesia,-0.7893,113.9213,confirmed,6/29/20,55092,2805,23800
Iran,32.427908,53.68804599999999,confirmed,6/29/20,225205,10670,186180
Iraq,33.223191,43.679291,confirmed,6/29/20,47151,1839,22974
Ireland,53.1424,-7.6921,confirmed,6/29/20,25462,1735,23364
Israel,31.046051000000002,34.851612,confirmed,6/29/20,24441,319,17218
Italy,41.87194,12.56738,confirmed,6/29/20,240436,34744,189196
Jamaica,18.1096,-77.2975,confirmed,6/29/20,698,10,553
Japan,36.204824,138.252924,confirmed,6/29/20,18476,972,16388
Jordan,31.24,36.51,confirmed,6/29/20,1128,9,867
Kazakhstan,48.0196,66.9237,confirmed,6/29/20,21819,188,13008
Kenya,-0.0236,37.9062,confirmed,6/29/20,6190,144,2013
"Korea, South",35.90775700000001,127.766922,confirmed,6/29/20,12800,282,11537
Kosovo,42.602636,20.902977,confirmed,6/29/20,2677,49,1425
Kuwait,29.311659999999996,47.481766,confirmed,6/29/20,45524,350,36313
Kyrgyzstan,41.20438,74.766098,confirmed,6/29/20,5296,57,2370
Laos,19.856270000000002,102.495496,confirmed,6/29/20,19,0,19
Latvia,56.8796,24.6032,confirmed,6/29/20,1117,30,932
Lebanon,33.8547,35.8623,confirmed,6/29/20,1745,34,1170
Lesotho,-29.61,28.2336,confirmed,6/29/20,27,0,4
Liberia,6.4280550000000005,-9.429499,confirmed,6/29/20,770,36,312
Libya,26.3351,17.228331,confirmed,6/29/20,802,23,206
Liechtenstein,47.14,9.55,confirmed,6/29/20,82,1,81
Lithuania,55.1694,23.8813,confirmed,6/29/20,1816,78,1512
Luxembourg,49.8153,6.1296,confirmed,6/29/20,4256,110,3997
MS Zaandam,0.0,0.0,confirmed,6/29/20,9,2,0
Madagascar,-18.766947000000002,46.869107,confirmed,6/29/20,2138,20,966
Malawi,-13.2543,34.3015,confirmed,6/29/20,1152,13,260
Malaysia,4.210483999999999,101.97576600000001,confirmed,6/29/20,8637,121,8334
Maldives,3.2028,73.2207,confirmed,6/29/20,2337,8,1927
Mali,17.570692,-3.996166000000001,confirmed,6/29/20,2173,115,1447
Malta,35.9375,14.3754,confirmed,6/29/20,670,9,639
Mauritania,21.0079,-10.9408,confirmed,6/29/20,4237,128,1497
Mauritius,-20.348404000000002,57.552152,confirmed,6/29/20,341,10,326
Mexico,23.6345,-102.5528,confirmed,6/29/20,220657,27121,170147
Moldova,47.4116,28.3699,confirmed,6/29/20,16357,536,9229
Monaco,43.7333,7.4167,confirmed,6/29/20,103,4,95
Mongolia,46.8625,103.8467,confirmed,6/29/20,220,0,175
Montenegro,42.708678000000006,19.37439,confirmed,6/29/20,501,11,315
Morocco,31.7917,-7.0926,confirmed,6/29/20,12290,225,8833
Mozambique,-18.665695,35.529562,confirmed,6/29/20,883,6,229
Namibia,-22.9576,18.4904,confirmed,6/29/20,196,0,24
Nepal,28.1667,84.25,confirmed,6/29/20,13248,29,3134
Netherlands,107.0442,-264.9603,confirmed,6/29/20,50433,6126,186
New Zealand,-40.9006,174.886,confirmed,6/29/20,1528,22,1484
Nicaragua,12.865416,-85.207229,confirmed,6/29/20,2170,74,1238
Niger,17.607789,8.081666,confirmed,6/29/20,1075,67,939
Nigeria,9.082,8.6753,confirmed,6/29/20,25133,573,9402
North Macedonia,41.6086,21.7453,confirmed,6/29/20,6209,298,2427
Norway,60.472,8.4689,confirmed,6/29/20,8862,249,8138
Oman,21.512583,55.92325500000001,confirmed,6/29/20,39060,169,22422
Pakistan,30.3753,69.3451,confirmed,6/29/20,209337,4304,98503
Panama,8.538,-80.7821,confirmed,6/29/20,32785,620,15595
Papua New Guinea,-6.314993,143.95555,confirmed,6/29/20,11,0,8
Paraguay,-23.4425,-58.4438,confirmed,6/29/20,2191,16,1080
Peru,-9.19,-75.0152,confirmed,6/29/20,282365,9504,171159
Philippines,12.879721,121.77401699999999,confirmed,6/29/20,36438,1255,9956
Poland,51.9194,19.1451,confirmed,6/29/20,34154,1444,20897
Portugal,39.3999,-8.2245,confirmed,6/29/20,41912,1568,27205
Qatar,25.3548,51.1839,confirmed,6/29/20,95106,113,80170
Romania,45.9432,24.9668,confirmed,6/29/20,26582,1634,18912
Russia,61.52401,105.31875600000001,confirmed,6/29/20,640246,9152,402778
Rwanda,-1.9403,29.8739,confirmed,6/29/20,1001,2,443
Saint Kitts and Nevis,17.357822,-62.782998,confirmed,6/29/20,15,0,15
Saint Lucia,13.9094,-60.9789,confirmed,6/29/20,19,0,19
Saint Vincent and the Grenadines,12.9843,-61.2872,confirmed,6/29/20,29,0,29
San Marino,43.9424,12.4578,confirmed,6/29/20,698,42,656
Sao Tome and Principe,0.1864,6.6131,confirmed,6/29/20,713,13,235
Saudi Arabia,23.885942,45.079162,confirmed,6/29/20,186436,1599,127118
Senegal,14.4974,-14.4524,confirmed,6/29/20,6698,108,4341
Serbia,44.0165,21.0059,confirmed,6/29/20,14288,274,12581
Seychelles,-4.6796,55.492,confirmed,6/29/20,77,0,11
Sierra Leone,8.460555000000001,-11.779889,confirmed,6/29/20,1450,60,961
Singapore,1.2833,103.8333,confirmed,6/29/20,43661,26,37985
Slovakia,48.669,19.699,confirmed,6/29/20,1665,28,1464
Slovenia,46.1512,14.9955,confirmed,6/29/20,1585,111,1384
Somalia,5.152149,46.199616,confirmed,6/29/20,2904,90,910
South Africa,-30.5595,22.9375,confirmed,6/29/20,144264,2529,70614
South Sudan,6.8770000000000024,31.307,confirmed,6/29/20,1989,36,246
Spain,40.463667,-3.7492199999999998,confirmed,6/29/20,248970,28346,150376
Sri Lanka,7.873054,80.77179699999998,confirmed,6/29/20,2039,11,1678
Sudan,12.8628,30.2176,confirmed,6/29/20,9257,572,4014
Suriname,3.9193,-56.0278,confirmed,6/29/20,501,13,217
Sweden,60.128161,18.643501,confirmed,6/29/20,67667,5310,0
Switzerland,46.8182,8.2275,confirmed,6/29/20,31652,1962,29100
Syria,34.802075,38.99681500000001,confirmed,6/29/20,269,9,102
Taiwan*,23.7,121.0,confirmed,6/29/20,447,7,435
Tajikistan,38.861,71.2761,confirmed,6/29/20,5900,52,4506
Tanzania,-6.369028,34.888822,confirmed,6/29/20,509,21,183
Thailand,15.870032,100.992541,confirmed,6/29/20,3169,58,3053
Timor-Leste,-8.874217,125.727539,confirmed,6/29/20,24,0,24
Togo,8.6195,0.8248,confirmed,6/29/20,643,14,401
Trinidad and Tobago,10.6918,-61.2225,confirmed,6/29/20,126,8,109
Tunisia,33.886917,9.537499,confirmed,6/29/20,1172,50,1029
Turkey,38.9637,35.2433,confirmed,6/29/20,198613,5115,171809
US,40.0,-100.0,confirmed,6/29/20,2590668,126950,705203
Uganda,1.373333,32.290275,confirmed,6/29/20,870,0,808
Ukraine,48.3794,31.1656,confirmed,6/29/20,44538,1161,19679
United Arab Emirates,23.424076,53.847818000000004,confirmed,6/29/20,48246,314,37076
United Kingdom,270.02989800000006,-482.92466599999995,confirmed,6/29/20,284812,40425,1368
Uruguay,-32.5228,-55.7658,confirmed,6/29/20,932,27,822
Uzbekistan,41.377491,64.585262,confirmed,6/29/20,8222,23,5496
Venezuela,6.4238,-66.5897,confirmed,6/29/20,5530,48,1649
Vietnam,14.058323999999999,108.277199,confirmed,6/29/20,355,0,335
West Bank and Gaza,31.9522,35.2332,confirmed,6/29/20,2185,5,447
Western Sahara,24.2155,-12.8858,confirmed,6/29/20,10,1,8
Yemen,15.552726999999999,48.516388,confirmed,6/29/20,1128,304,432
Zambia,-13.133897,27.849332,confirmed,6/29/20,1568,22,1311
Zimbabwe,-19.015438,29.154857,confirmed,6/29/20,574,7,152
Afghanistan,33.93911,67.709953,confirmed,6/30/20,31517,746,14131
Albania,41.1533,20.1683,confirmed,6/30/20,2535,62,1459
Algeria,28.0339,1.6596,confirmed,6/30/20,13907,912,9897
Andorra,42.5063,1.5218,confirmed,6/30/20,855,52,799
Angola,-11.2027,17.8739,confirmed,6/30/20,284,13,93
Antigua and Barbuda,17.0608,-61.7964,confirmed,6/30/20,69,3,22
Argentina,-38.4161,-63.6167,confirmed,6/30/20,64530,1307,22028
Armenia,40.0691,45.0382,confirmed,6/30/20,25542,443,14048
Australia,-256.85020000000003,1130.8438999999998,confirmed,6/30/20,7920,104,7040
Austria,47.5162,14.5501,confirmed,6/30/20,17766,705,16478
Azerbaijan,40.1431,47.5769,confirmed,6/30/20,17524,213,9715
Bahamas,25.025885,-78.035889,confirmed,6/30/20,104,11,87
Bahrain,26.0275,50.55,confirmed,6/30/20,26758,87,21331
Bangladesh,23.685,90.3563,confirmed,6/30/20,145483,1847,59624
Barbados,13.1939,-59.5432,confirmed,6/30/20,97,7,90
Belarus,53.7098,27.9534,confirmed,6/30/20,62118,392,46054
Belgium,50.8333,4.469936,confirmed,6/30/20,61427,9747,16984
Belize,17.1899,-88.4976,confirmed,6/30/20,24,2,18
Benin,9.3077,2.3158,confirmed,6/30/20,1199,21,333
Bhutan,27.5142,90.4336,confirmed,6/30/20,77,0,48
Bolivia,-16.2902,-63.5887,confirmed,6/30/20,33219,1123,9340
Bosnia and Herzegovina,43.9159,17.6791,confirmed,6/30/20,4453,186,2402
Botswana,-22.3285,24.6849,confirmed,6/30/20,227,1,28
Brazil,-14.235,-51.9253,confirmed,6/30/20,1402041,59594,788318
Brunei,4.5353,114.7277,confirmed,6/30/20,141,3,138
Bulgaria,42.7339,25.4858,confirmed,6/30/20,4989,230,2676
Burkina Faso,12.2383,-1.5616,confirmed,6/30/20,962,53,838
Burma,21.9162,95.956,confirmed,6/30/20,299,6,222
Burundi,-3.3731,29.9189,confirmed,6/30/20,170,1,115
Cabo Verde,16.5388,-23.0418,confirmed,6/30/20,1227,15,629
Cambodia,11.55,104.9167,confirmed,6/30/20,141,0,130
Cameroon,3.8480000000000003,11.5021,confirmed,6/30/20,12592,313,10100
Canada,638.5557999999999,-1119.4903,confirmed,6/30/20,106097,8650,69120
Central African Republic,6.6111,20.9394,confirmed,6/30/20,3745,47,787
Chad,15.4542,18.7322,confirmed,6/30/20,866,74,781
Chile,-35.6751,-71.543,confirmed,6/30/20,279393,5688,241229
China,1085.2923,3688.937700000001,confirmed,6/30/20,84785,4641,79632
Colombia,4.5709,-74.2973,confirmed,6/30/20,97846,3334,40021
Comoros,-11.6455,43.3333,confirmed,6/30/20,303,7,200
